36888812,38514,36888922,1776
36893812,38589,36893919,1843
36898812,38604,36898922,1693
36903812,38639,36903920,1728
36908812,38694,36908922,1809
36913812,38728,36913919,1840
36918812,38815,36918922,1702
36923812,38858,36923920,1760
36928812,38862,36928922,1842
36933812,38942,36933920,1869
36938812,38952,36938922,1722
36943812,38988,36943920,1781
36948812,39033,36948922,1853
36953812,39112,36953920,1874
36958812,39142,36958922,1770
36963812,39174,36963920,1761
36968812,39233,36968922,1893
36973812,39265,36973920,1895
36978812,39300,36978922,1789
36983812,39333,36983920,1814
36988812,39403,36988922,1907
36993812,39420,36993920,2035
36998812,39447,36998922,1817
37003812,39530,37003920,1934
37008812,39531,37008922,1936
37013812,39580,37013919,1997
37018812,39617,37018922,1806
37023812,39625,37023920,1815
37028812,39668,37028922,1924
37033812,39744,37033920,1945
37038812,39769,37038921,1821
37043812,39795,37043920,1807
37048812,39782,37048922,1877
37053812,39870,37053919,1891
37058812,39872,37058922,1775
37063812,39903,37063920,1776
37068812,39885,37068922,1907
37073812,39941,37073920,1882
37078812,39978,37078922,1822
37083812,40029,37083919,1808
37088812,40026,37088921,1859
37093812,40031,37093920,1935
37098812,40028,37098922,1895
37103812,40046,37103920,1873
37108812,40091,37108922,1983
37113812,40133,37113920,2127
37118812,40142,37118922,2465
37123812,40171,37123920,3435
37128812,40208,37128922,4095
37133812,40240,37133920,4095
37138812,40249,37138922,4095
37143812,40270,37143920,3653
37148812,40288,37148922,2134
37153812,40319,37153920,1581
37158812,40376,37158922,1670
37163812,40335,37163920,1822
37168812,40361,37168922,1907
37173812,40378,37173919,1895
37178812,40383,37178922,1690
37183812,40371,37183920,1679
37188812,40398,37188922,1798
37193812,40450,37193920,1770
37198812,40495,37198922,1711
37203812,40466,37203919,1712
37208812,40456,37208922,1807
37213812,40467,37213920,1831
37218812,40483,37218922,1731
37223812,40470,37223919,1742
37228812,40512,37228922,1810
37233812,40526,37233919,1846
37238812,40548,37238921,1766
37243812,40570,37243919,1834
37248812,40570,37248922,1903
37253812,40629,37253920,1968
37258812,40615,37258922,1840
37263812,40627,37263920,1829
37268812,40670,37268922,1888
37273812,40684,37273920,1947
37278812,40673,37278922,1876
37283812,40711,37283920,1913
37288812,40737,37288922,2010
37293812,40742,37293919,2003
37298812,40780,37298922,1967
37303812,40769,37303920,2000
37308812,40819,37308922,2032
37313812,40859,37313920,2122
37318812,40868,37318922,2095
37323812,40903,37323919,2036
37328812,40893,37328922,2162
37333812,40933,37333920,2251
37338812,40941,37338922,2143
37343812,40956,37343920,2166
37349812,40932,37349922,2298
37354812,40907,37354919,2283
37359812,40915,37359922,2242
37364812,40841,37364920,2255
37369812,40794,37369922,2291
37374812,40662,37374920,2288
37379812,40597,37379922,2213
37384812,40469,37384920,2193
37389812,40318,37389922,2263
37394812,40158,37394919,2185
37399812,39978,37399922,2042
37404812,39783,37404919,2011
37409812,39593,37409922,1953
37414812,39382,37414919,1968
37419812,39187,37419922,1774
37424812,38991,37424919,1727
37429812,38802,37429922,1770
37434812,38620,37434920,1696
37439812,38462,37439922,1585
37444812,38306,37444920,1568
37449812,38130,37449922,1612
37454812,38023,37454919,1658
37459812,37917,37459922,1477
37464812,37838,37464920,1491
37469812,37762,37469922,1524
37474812,37691,37474919,1635
37479812,37702,37479922,1515
37484812,37637,37484919,1482
37489812,37661,37489921,1569
37494812,37561,37494920,1615
37499812,37574,37499922,1495
37504812,37605,37504920,1522
37509812,37634,37509922,1657
37514812,37632,37514920,1664
37519812,37656,37519922,1504
37524812,37658,37524920,1552
37529812,37736,37529922,1617
37534812,37742,37534919,1655
37539812,37781,37539922,1534
37544812,37822,37544920,1535
37549812,37842,37549922,1654
37554812,37893,37554919,1680
37559812,37944,37559922,1530
37564812,37987,37564920,1584
37569812,38022,37569922,1638
37574812,38090,37574920,1623
37579812,38115,37579922,1527
37584812,38227,37584920,1630
37589812,38288,37589922,1631
37594812,38325,37594919,1670
37599812,38359,37599922,1549
37604812,38437,37604919,1585
37609812,38499,37609922,1648
37614812,38540,37614920,1675
37619812,38600,37619922,1534
37624812,38653,37624920,1609
37629812,38727,37629922,1614
37634812,38806,37634920,1695
37639812,38822,37639922,1551
37644812,38846,37644920,1631
37649812,38895,37649922,1730
37654812,38929,37654919,1648
37659812,38961,37659922,1603
37664812,38982,37664920,1602
37669812,38983,37669922,1687
37674812,39020,37674920,1722
37679812,39034,37679922,1648
37684812,39032,37684920,1616
37689812,39040,37689922,1647
37694812,39021,37694920,1781
37699812,39016,37699922,1613
37704812,38997,37704920,1680
37709812,38987,37709922,1687
37714812,39022,37714919,1746
37719812,38953,37719921,1636
37724812,38966,37724920,1642
37729812,38949,37729922,1776
37734812,38922,37734920,1764
37739812,38895,37739922,1663
37744812,38898,37744920,1694
37749812,38890,37749922,1697
37754812,38899,37754919,1759
37759812,38874,37759922,1648
37764812,38865,37764920,1686
37769812,38871,37769922,1740
37774812,38860,37774920,1813
37779812,38870,37779922,1685
37784812,38838,37784920,1725
37789812,38846,37789922,1812
37794812,38876,37794920,1805
37799812,38920,37799922,1680
37804812,38883,37804920,1711
37809812,38842,37809922,1754
37814812,38929,37814920,1825
37819812,38896,37819922,1753
37824812,38917,37824920,1739
