81078465,57112,81078593,1877
81083465,57128,81083592,1882
81088465,57111,81088594,1867
81093465,57186,81093592,1863
81098465,57168,81098593,1879
81103465,57177,81103592,1867
81108465,57222,81108593,1865
81113465,57164,81113592,1858
81118465,57168,81118593,1867
81123465,57207,81123592,1853
81128465,57227,81128594,1812
81133465,57231,81133592,1807
81138465,57240,81138593,1825
81143465,57202,81143592,1819
81148465,57210,81148593,1807
81153465,57177,81153592,1812
81158465,57197,81158593,1811
81163465,57197,81163592,1808
81168465,57221,81168593,1811
81173465,57196,81173592,1818
81178465,57194,81178594,1840
81183465,57203,81183592,1830
81188465,57203,81188593,1829
81193465,57255,81193592,1827
81198465,57230,81198593,1843
81204465,57224,81204592,1837
81209465,57215,81209594,1836
81214465,57222,81214592,1885
81219465,57228,81219593,1973
81224465,57186,81224592,2053
81229465,57206,81229593,2119
81234465,57199,81234592,2187
81239465,57258,81239593,2170
81244465,57257,81244592,2063
81249465,57290,81249594,1843
81254465,57316,81254592,1636
81259465,57356,81259593,1561
81264465,57403,81264592,1638
81269465,57405,81269593,1755
81274465,57400,81274592,1840
81279465,57446,81279593,1859
81284465,57500,81284592,1865
81289465,57522,81289593,1842
81294465,57597,81294592,1842
81299465,57612,81299593,1872
81304465,57652,81304592,1868
81309465,57707,81309593,1858
81314465,57698,81314592,1870
81319465,57738,81319593,1885
81324465,57741,81324592,1868
81329465,57783,81329593,1867
81334465,57800,81334592,1872
81339465,57789,81339593,1891
81344465,57788,81344592,1893
81349465,57813,81349593,1876
81354465,57773,81354592,1883
81359465,57793,81359594,1899
81364465,57829,81364592,1890
81369465,57850,81369594,1889
81374465,57875,81374592,1905
81379465,57855,81379593,1921
81384465,57837,81384592,1910
81389465,57852,81389593,1913
81394465,57835,81394592,1921
81399465,57828,81399594,1937
81404465,57816,81404592,1934
81409465,57857,81409593,1936
81414465,57888,81414592,1955
81419465,57828,81419593,1973
81424465,57837,81424592,1985
81429465,57838,81429594,1976
81434465,57831,81434592,2003
81440465,57843,81440593,2034
81445465,57819,81445592,2017
81450465,57804,81450593,2033
81455465,57767,81455592,2064
81460465,57775,81460593,2086
81465465,57781,81465592,2066
81470465,57759,81470593,2055
81475465,57805,81475592,2070
81480465,57827,81480593,2059
81485465,57822,81485592,2025
81490465,57838,81490593,2001
81495465,57912,81495592,1978
81500465,57920,81500593,1957
81505465,57924,81505592,1922
81510465,57953,81510593,1877
81515465,57982,81515592,1855
81520465,58002,81520593,1853
81525465,58013,81525592,1821
81530465,58049,81530593,1792
81535465,58074,81535592,1791
81540465,58135,81540594,1792
81545465,58171,81545592,1778
81550465,58204,81550593,1771
81555465,58190,81555592,1766
81560465,58229,81560593,1776
81565465,58231,81565592,1762
81570465,58282,81570594,1750
81575465,58283,81575592,1776
81580465,58272,81580593,1773
81585465,58298,81585592,1775
81590465,58258,81590594,1772
81595465,58278,81595592,1779
81600465,58280,81600593,1790
81605465,58284,81605592,1787
81610465,58299,81610593,1776
81615465,58315,81615592,1807
81620465,58303,81620594,1803
81625465,58351,81625592,1805
81630465,58300,81630593,1803
81635465,58279,81635592,1808
81640465,58298,81640593,1824
81645465,58288,81645592,1819
81650465,58276,81650593,1811
81655465,58293,81655592,1835
81660465,58296,81660594,1840
81665465,58301,81665592,1825
81670465,58299,81670593,1808
81675465,58302,81675592,1823
81680465,58290,81680593,1835
81686465,58273,81686592,1814
81691465,58285,81691593,1817
81696465,58232,81696592,1821
81701465,58277,81701593,1815
81706465,58279,81706592,1805
81711465,58257,81711593,1802
81716465,58265,81716592,1815
81721465,58294,81721593,1813
81726465,58277,81726592,1815
81731465,58340,81731593,1803
81736465,58351,81736592,1825
81741465,58411,81741593,1827
81746465,58386,81746592,1803
81751465,58413,81751593,1792
81756465,58418,81756592,1811
81761465,58436,81761593,1821
81766465,58465,81766592,1803
81771465,58516,81771593,1802
81776465,58558,81776592,1828
81781465,58599,81781593,1821
81786465,58633,81786592,1790
81791465,58658,81791593,1813
81796465,58664,81796592,1819
81801465,58672,81801593,1829
81806465,58721,81806592,1819
81811465,58736,81811594,1808
81816465,58757,81816592,1824
81821465,58784,81821593,1831
81826465,58768,81826592,1817
81831465,58809,81831594,1820
81836465,58802,81836592,1840
81841465,58737,81841593,1840
81846465,58797,81846592,1824
81851465,58770,81851593,1821
81856465,58803,81856592,1834
81861465,58850,81861594,1840
81866465,58824,81866592,1833
81871465,58813,81871593,1830
81876465,58831,81876592,1844
81881465,58771,81881593,1856
81886465,58776,81886592,1846
81891465,58790,81891593,1839
81896465,58769,81896592,1843
81901465,58768,81901594,1856
81906465,58794,81906592,1851
81911465,58789,81911593,1861
81916465,58769,81916592,1875
81921465,58760,81921594,1887
81927465,58777,81927592,1878
81932465,58748,81932593,1874
81937465,58733,81937592,1907
81942465,58736,81942593,1904
81947465,58720,81947592,1889
81952465,58732,81952593,1865
81957465,58727,81957592,1871
81962465,58741,81962593,1856
81967465,58761,81967592,1839
81972465,58763,81972593,1827
81977465,58764,81977592,1840
81982465,58872,81982594,1840
81987465,58854,81987592,1822
81992465,58882,81992593,1829
81997465,58866,81997592,1840
